source_id,ra,ra_error,dec,dec_error,parallax,parallax_error,phot_g_mean_mag,bp_rp,radial_velocity,radial_velocity_error,phot_variable_flag,teff_val,a_g_val,b,l
4307977267341605120,289.11510053844336,0.040721748669503656,7.902211048970079,0.03917919536021204,0.39610489638931706,0.05245491368325656,13.977565,2.672411,44.02657092979716,0.6469556413981008,NOT_AVAILABLE,3229.0,2.4393,-1.9120982939598066,42.81672241623585
6475313254906828800,307.467012187365,0.07813320517716746,-50.78862036320226,0.047267777523877716,6.1926486288324405,0.08905690267166809,16.372665,2.6704254,,,NOT_AVAILABLE,3229.0,0.236,-35.98592376251598,348.19344949278025
5864270800415667840,206.54722404231,0.02837567132161922,-64.55537305778441,0.03198694312834719,0.02710268162209439,0.043695747919882635,15.10078,2.6699133,,,NOT_AVAILABLE,3229.0,1.8858,-2.3062065138868406,308.7717529989544
4117873356163402880,263.3126807826569,0.05349404412709656,-21.695209078779772,0.0436327168641281,0.05402731097210207,0.06468705210836567,15.334257,2.6713638,,,NOT_AVAILABLE,3229.0,,6.206563628234804,4.668157489319679
4120248958513390592,267.04950403395213,0.06085521668848344,-19.245677415535894,0.05484517301177928,0.0742301502886735,0.06366262578415764,16.234837,2.6725645,,,NOT_AVAILABLE,3229.0,2.002,4.509429872336538,8.606326442643649
5876971701520105216,228.71841788482627,0.0339424663605627,-58.939341206377954,0.03318322935303793,0.33205716449605216,0.04724712329369119,14.472788,2.6699743,,,NOT_AVAILABLE,3229.0,2.555,-1.05737202659816,320.5269925502506
4081582776606711424,286.3596637699963,0.10329348483638784,-22.04925091160253,0.09611153870781698,8.026754435254617,0.1098029884479773,15.769947,2.6710691,,,NOT_AVAILABLE,3229.0,0.387,-12.799453868184157,14.501176314300151
5892992380564285184,220.76967321487,0.06023394701961511,-56.81766663651431,0.06037247303842657,0.10962905103550717,0.08149656161064588,16.814539,2.6710424,,,NOT_AVAILABLE,3229.0,2.512,2.7976859656526365,317.79394139700236
5974246118013676288,262.0520501295829,0.08991352817185849,-37.26823165928919,0.07824868849789197,0.41329145162044,0.10285276725006924,16.536364,2.6714706,,,NOT_AVAILABLE,3229.0,2.818,-1.4053489100735936,351.0163638643207
5868861467583731840,204.50167798057967,0.024460179996221187,-61.02310082121868,0.02813275197353158,0.2748136950136421,0.03951324226190607,15.433293,2.670164,,,NOT_AVAILABLE,3229.0,2.664,1.3402187427332666,308.5438333739087
2192496279653514496,315.8039302326878,0.03785636490482942,60.563868215274844,0.03703381278227525,0.6012063067563505,0.037937606523809,14.109213,2.67247,,,NOT_AVAILABLE,3229.0,2.7803,9.163693973577958,98.238784679893
6017661429837680000,248.16622372981894,0.09649691770575768,-39.166795701592925,0.07076257607647811,0.02410755572207896,0.10207845408432871,16.84157,2.669897,,,NOT_AVAILABLE,3229.0,,6.01308744783538,342.798028420284
6856290494880744448,309.5570351582289,0.10961040138919545,-20.928331450945503,0.06788411416379445,4.746292080421439,0.14811689562530145,16.82253,2.673046,,,NOT_AVAILABLE,3229.0,0.242,-32.4356990180058,24.308074678302948
5944627022799578880,248.20557937634246,0.04918102257977815,-42.90827137141633,0.03813831059404031,0.3924160675686143,0.05493958237817634,14.088221,2.6719923,-29.989242561891853,0.958853397800904,NOT_AVAILABLE,3229.0,2.5375,3.4522866583069223,340.06049130603793
4133750617602796288,253.29820778418457,0.08036967093778122,-16.764289737443477,0.04815834706748297,4.351624428265216,0.08791486224946087,16.308474,2.6721525,,,NOT_AVAILABLE,3229.0,1.6472,16.791896249165408,3.3853270533590982
2575846510529464704,27.79233508186665,0.07569744462264581,13.474672754810051,0.07078786980451914,6.47702991282342,0.08886472690455767,16.486443,2.670023,,,NOT_AVAILABLE,3229.0,0.037,-46.88716620914225,144.44209723004553
4171661499354457728,269.6542459889384,0.07168209296661239,-7.163810437852753,0.07049238065330116,0.15838041408951198,0.0826608821040001,15.864855,2.6727295,,,NOT_AVAILABLE,3229.0,2.469,8.329024047315833,20.42110533640768
5959306258943178624,263.0174338280688,0.07212462376992988,-40.983591012980874,0.06409332976391853,0.23055227242222423,0.07278168602619821,16.07483,2.6710234,,,NOT_AVAILABLE,3229.0,2.804,-4.071937176238824,348.31981166085313
507758013064528768,33.69392648117782,0.031846313428057375,61.57739969893088,0.0356133270979983,0.3349279150200388,0.05284383127638487,15.69012,2.6694527,,,NOT_AVAILABLE,3229.0,,0.2927920468548105,132.67848135920602
771386399923605888,170.92270871326028,0.05157445765876578,41.26547196934635,0.05842422288028673,3.982889716056389,0.0789030788404015,16.408998,2.6719427,,,NOT_AVAILABLE,3229.0,,67.11362351518423,169.15578243913305
4154046743288594176,276.0739731891069,0.054415946007342106,-11.558650097747169,0.06036961926605474,0.19317369817990981,0.07184416118896618,13.959334,2.6714983,,,NOT_AVAILABLE,3229.0,2.061,0.6678641843733163,19.568511996658593
5869885903196252928,202.69824295908532,0.024549529897872412,-60.20449321755194,0.028621859597594196,0.11382102947265266,0.04301839548551273,15.027417,2.6709146,,,NOT_AVAILABLE,3229.0,,2.294240967515121,307.80664954385895
5618237481439011072,109.57145724841214,0.030654731462796354,-22.174576869101568,0.03994176888546723,6.209024604987599,0.0569553985051826,16.34559,2.6720257,,,NOT_AVAILABLE,3229.0,0.2753,-4.345760187144428,235.66085242411904
5887562167509220480,227.28100774863333,0.043353716179867795,-54.3601576004772,0.04061549683963497,0.07430679034003392,0.060404131126325374,16.545156,2.669858,,,NOT_AVAILABLE,3229.0,2.3883,3.2794399384369908,322.19587193892835
5970596186144468224,254.0046632288896,0.061641788532844126,-37.97437793916566,0.04489751846732853,0.08633481329465213,0.07218084931591251,15.693002,2.6729946,,,NOT_AVAILABLE,3229.0,,3.3249457146286368,346.6872936584973
5861814972464591872,191.48820846437522,0.03497813660167312,-64.80609756956068,0.033729371665675474,0.016070973587431148,0.043872491035797566,15.775741,2.6694908,,,NOT_AVAILABLE,3229.0,,-1.9405675984928625,302.34790370426504
5437402728153810688,142.2517691788661,0.03951925492064321,-35.3816471676459,0.053798639122128684,3.812244392552102,0.0712749629151402,16.735577,2.6719856,,,NOT_AVAILABLE,3229.0,1.3433,11.330808026141241,262.9448508212238
2188962006906367488,315.39706584795584,0.046845708045748696,55.5962805304187,0.04430483301087538,0.30509478645340493,0.05219910472987803,16.311443,2.6700249,,,NOT_AVAILABLE,3229.0,2.826,6.070734023323614,94.31046713507183
2188965477239938944,315.4172873826696,0.05156315306184561,55.647052642413996,0.05430024621410475,0.3751363404209466,0.06130166609796833,16.9117,2.670784,,,NOT_AVAILABLE,3229.0,2.878,6.095443658666021,94.35652622285451
467870995381020032,45.3352551000989,0.03238514670690578,64.24930840731042,0.05148500286609279,0.32709521288976046,0.07576801541985495,17.039875,2.6695938,,,NOT_AVAILABLE,3229.0,2.818,4.847686952612478,136.47141775168237
258103074654835584,66.69532674334891,0.06726193299137977,48.64724588273785,0.04261808371138507,0.29510135435115536,0.07422715456848801,16.09557,2.6719503,,,NOT_AVAILABLE,3229.0,2.863,-0.26914732134326064,155.16759314638813
4117928950220908032,262.56554655928625,0.077204365404368,-21.399391461411234,0.07161945233318978,0.04531726505418977,0.09574757241454765,16.169882,2.6702232,,,NOT_AVAILABLE,3229.0,,6.9513381576640345,4.541901935580987
4154846809812646272,279.2189733511043,0.05480509334555624,-10.35171998205989,0.05240560640744946,0.249950825452387,0.05747744830135323,15.179392,2.6727924,,,NOT_AVAILABLE,3229.0,2.558,-1.5096266371988185,22.068438057653022
3430696249707642240,88.40322289318978,0.07630711678617909,26.465962962607072,0.06702560036738688,0.12961982375045045,0.07834862299606879,16.162018,2.6711035,,,NOT_AVAILABLE,3229.0,2.5162,0.24772037416589582,183.02815986915246
818648945899111296,139.60727812676447,0.048041500632793235,44.61333562072553,0.0415321525062206,7.951983871324783,0.06516366615118559,16.529856,2.6726284,,,NOT_AVAILABLE,3229.0,0.0177,44.37043248348495,175.86637048886504
5975545805166604672,259.38693599180954,0.05718136455096194,-35.41075924014303,0.043478654323015654,0.6042272834544871,0.059423784801793,14.393124,2.671876,,,NOT_AVAILABLE,3229.0,2.8633,1.415585095420352,351.3325386126108
4096678487232016256,276.5525434124969,0.048002775499497476,-17.57236760941198,0.046635758100234195,0.17234307381811498,0.05117402889361314,14.422987,2.6713285,-62.57918042249006,1.4428789339493948,NOT_AVAILABLE,3229.0,1.8757,-2.548157388709715,14.464574969692961
4095001938071250944,271.0869724671055,0.07422247219254885,-19.885277454867435,0.06071167734317635,0.3348286663304745,0.07400909286370183,15.701722,2.6710062,,,NOT_AVAILABLE,3229.0,2.8693,0.8971146926871187,9.961726213449387
4070739633471137792,270.45429404009633,0.09630941796504497,-21.432088714760944,0.11824976521498186,0.32470317230583223,0.16377068207087359,16.773542,2.6713,,,NOT_AVAILABLE,3229.0,,0.6505701072638411,8.323811912490253
2062059467225535360,302.5484823769464,0.037476546013255604,39.69183767920516,0.043520559589269994,0.18615517701245293,0.04883216248668105,15.087357,2.671484,,,NOT_AVAILABLE,3229.0,2.532,3.4677145614871696,76.39386322676935
2083510251874135168,307.0528427200749,0.039789172877407714,47.17674856552696,0.04432456591945824,0.034963689386384465,0.047132419886548954,15.941244,2.6723337,,,NOT_AVAILABLE,3229.0,,4.963448050290514,84.44252861601007
5877018469446445952,227.50689849391495,0.03340956969094147,-58.735734787909614,0.030897916263537918,0.28020118686393497,0.045230468693927196,15.347246,2.6702995,,,NOT_AVAILABLE,3229.0,2.759,-0.5606246167654869,320.0936898642449
5861120837022264832,189.60108410771102,0.04355653593199179,-64.79917110936348,0.03728675578868487,0.2762415027830195,0.05525532719196155,16.116474,2.6696768,,,NOT_AVAILABLE,3229.0,2.8587,-1.9625423933754589,301.5443180930618
3447579151969571200,84.14796319266388,0.0754669238165134,30.549501471305092,0.0636607977732503,0.23144292219847795,0.08488412222630833,16.87251,2.6718454,,,NOT_AVAILABLE,3229.0,2.756,-0.8085196645434966,177.593908827382
4069186882518638336,271.0609674341093,0.05375961556302988,-23.339531168916462,0.05624444752173693,0.14876587256033422,0.06687045957074234,13.688764,2.672883,,,NOT_AVAILABLE,3229.0,1.5425,-0.7772607200447602,6.940206775940655
2401769939834452992,339.3101940117025,0.1054839154613062,-19.484957783863422,0.10513705593145453,9.474148529792755,0.11903046340623005,15.868643,2.6719398,,,NOT_AVAILABLE,3229.0,0.1108,-58.358151438700105,39.65252078618304
6339080293891246720,225.87216395345052,0.10104342165104369,-3.1554148244156557,0.11450040868578423,5.187289773234251,0.12577295897493482,16.750418,2.670785,,,NOT_AVAILABLE,3229.0,0.235,46.06014502737754,354.557387703543
5953221050542238848,260.4323679359009,0.051099667439636245,-44.536508823545006,0.04014782334958668,0.10808991766544511,0.05846186863224026,15.282441,2.6706142,,,NOT_AVAILABLE,3229.0,,-4.4613680351861555,344.29998829072235
1825515552153778048,294.1580653414913,0.05861814593756219,19.718630983547055,0.05735629743011956,0.12856579761867906,0.0905834709174741,16.87679,2.6698914,,,NOT_AVAILABLE,3229.0,2.6115,-0.5898036339292813,55.53854956147312
1825534896687407488,293.95702417565246,0.039220772624916946,19.907909836970653,0.045505629861718654,0.3043686381400306,0.07130148988329996,16.404385,2.6722383,,,NOT_AVAILABLE,3229.0,2.813,-0.33238030940804814,55.61158350350276
5951305701280219776,258.2234353111694,0.0822227805223737,-46.71686586472879,0.07908007844236564,0.03854471849082312,0.09211027158206254,16.382328,2.6708546,,,NOT_AVAILABLE,3229.0,1.5753,-4.450031703939287,341.62003144758324
4052472072452546560,273.07194276239153,0.06335079474234932,-27.39357231365131,0.05472321585433498,0.1685722982418956,0.06821887068734206,14.063852,2.6700354,,,NOT_AVAILABLE,3229.0,2.2025,-4.3282030877237165,4.2677615027452145
5307014049411567872,142.60759764121477,0.055589667670127275,-56.62827346734131,0.058695618428493246,0.1717963801869509,0.06581981235755914,16.731445,2.671216,,,NOT_AVAILABLE,3229.0,2.7905,-3.8860836025539367,277.85073443751304
4514909036490373760,290.10480278264055,0.03826311284373611,17.62876611987705,0.037291036060221605,0.4614003010230301,0.049517679592122596,14.832825,2.6709337,,,NOT_AVAILABLE,3229.0,2.7383,1.7834216116901256,51.8669500731371
4251732201094995840,281.08226351007517,0.05534045591872026,-8.259053584274605,0.053054049867788014,0.13376509360937683,0.06263971006454228,15.091346,2.6695614,,,NOT_AVAILABLE,3229.0,2.349,-2.188451872465362,24.77154833933256
2018247983297326208,293.5363547128265,0.03727653176219053,21.19695972802659,0.04343603553929257,0.1615869579548542,0.06504595710989919,16.061039,2.6710386,,,NOT_AVAILABLE,3229.0,2.4963,0.638294861357243,56.546789306616766
3603680906571446912,204.31109352811882,0.09105852066546566,-16.87828501627381,0.06520979836956615,5.351112452859343,0.09609086201979246,16.87423,2.672099,,,NOT_AVAILABLE,3229.0,0.0447,44.612350411544384,318.4108478790051
3170104576516864512,112.42438846222147,0.09815015023504244,17.96650682392807,0.08821939802980734,4.055448241276316,0.11149607207684574,16.60769,2.6694937,,,NOT_AVAILABLE,3229.0,1.27,16.33939753950577,200.75250493470688
4150750300022741632,271.4642455409265,0.10135056487759025,-12.313597668600533,0.0957381284577115,0.050563138988680846,0.13901066525209316,16.971554,2.6721382,,,NOT_AVAILABLE,3229.0,2.1197,4.275411701757138,16.75555539424272
5978828367146465024,257.9335496843596,0.04925201366076098,-34.677529394890236,0.040336208263810916,0.284283389108075,0.05742186901016374,14.353143,2.6712465,,,NOT_AVAILABLE,3229.0,2.4835,2.809770851747393,351.2341568351797
4514930030291577216,289.3667562048286,0.04102670330984133,17.37032159188629,0.04067214631882832,0.3111679503418928,0.05675286155564256,15.727554,2.6729593,,,NOT_AVAILABLE,3229.0,2.8693,2.2850074008724306,51.309224667911934
4106196100365387392,280.2912390106696,0.06891537110410821,-12.757628457463742,0.06559314694949751,-0.054240143370804364,0.0866942097027394,15.33898,2.6716967,,,NOT_AVAILABLE,3229.0,,-3.543049396713515,20.40630481039834
2014734940554307072,344.36410009861294,0.024156647370475338,61.08216325788502,0.02485400669677724,0.8370703637462554,0.02931209173278512,13.797721,2.6721334,-19.280888000215242,1.4110752146898171,NOT_AVAILABLE,3229.0,2.8895,1.1979344652635286,109.59076973283148
4279953572117906304,279.007670079745,0.04069275394549388,2.6697668725398516,0.04189974776517911,0.3702010109364773,0.045267739714832333,15.417828,2.6722507,,,NOT_AVAILABLE,3229.0,2.8182,4.643777701510398,33.55604686776805
4064271378350659840,269.4156256782972,0.059059755652484475,-26.02451119004363,0.053641184192422794,0.37986358673540827,0.07461924874079014,15.858774,2.6699514,,,NOT_AVAILABLE,3229.0,2.745,-0.8096089710252209,3.867052200667838
4104739036938484608,278.97915993484344,0.06558650387661619,-12.890683186382121,0.05505624807362543,0.08922394480189756,0.07421052742764793,15.120014,2.6698942,,,NOT_AVAILABLE,3229.0,,-2.4654095168976977,19.703096540301875
4323264022330570240,291.2949822851332,0.055687746975661,18.174224684950097,0.05741847005999634,0.23261780169391383,0.07417748732120709,16.486288,2.6701393,,,NOT_AVAILABLE,3229.0,,1.041711535221945,52.882185960441774
5959358245227472768,262.90492235097224,0.07452719747090385,-40.83776533110518,0.06830345125455618,-0.010635534524542406,0.08159052678897039,16.402021,2.6707668,,,NOT_AVAILABLE,3229.0,,-3.9212352513199495,348.39604893122333
4313149752354760448,287.68829200393634,0.046791329970555295,12.183640244875317,0.054378056995542996,0.16327091578492947,0.060422108312648555,15.190295,2.6724396,,,NOT_AVAILABLE,3229.0,2.4535,1.3180689225669686,45.958760242985306
1814554039668670592,312.6588386892203,0.04806997314976879,20.50303152830701,0.050594104448968676,5.7170266001108505,0.05982230957409987,16.06559,2.6704912,,,VARIABLE,3229.0,0.7547,-14.747703173696737,65.74003471302866
2199136956241035392,330.4405212975133,0.03284104271626598,57.70973040831675,0.03057152574590998,0.22870490512398892,0.03856504105782772,15.0601015,2.6722298,,,NOT_AVAILABLE,3229.0,2.4242,1.976084663913264,101.79713176423832
4120286857295045504,267.4010539107923,0.06064268415540573,-18.856428786974153,0.053498718305754527,0.10835183825324596,0.07480428445710238,15.054863,2.672163,,,NOT_AVAILABLE,3229.0,1.9125,4.422614436142948,9.112240262007436
3193612719234657920,58.95877621742952,0.06348740338773755,-9.700309688146353,0.05777323794079578,4.104604050550089,0.08189962383014131,16.637613,2.6722202,,,NOT_AVAILABLE,3229.0,1.1263,-43.24620588276778,200.10565741958197
4280032496439322112,280.32571774857166,0.06857271158750766,3.148880109479529,0.07691322748510744,0.2970607225603783,0.08147573576933634,16.121101,2.6729927,,,NOT_AVAILABLE,3229.0,2.859,3.6885425480950613,34.58339031304253
4104112697682192640,278.0177377586356,0.06834827245705558,-14.333929209902257,0.05613969746697878,0.22158356688137806,0.07085457308949823,14.558599,2.6723166,,,NOT_AVAILABLE,3229.0,2.302,-2.2987094264387653,17.990403283732544
1827293084502197632,299.13222136498047,0.03535406007821927,22.76511683543713,0.0444371302962626,0.06175979077748381,0.05819500848703866,15.694641,2.6723871,,,NOT_AVAILABLE,3229.0,1.9712,-3.0674473349062277,60.504093094196676
5940264268081194240,249.19638205443712,0.0447193055295613,-50.762514839842744,0.03083651026419606,0.42286578720711493,0.052251034758347005,14.445319,2.671524,,,NOT_AVAILABLE,3229.0,2.7432,-2.356995043633378,334.7290201834761
1977794304802724480,327.0650973447694,0.04987164936490963,47.67140745027442,0.05560890325641351,0.42505387402092987,0.06254556775826856,16.748337,2.6720705,,,NOT_AVAILABLE,3229.0,2.794,-4.631541882215204,93.96597110658335
544066463986805376,51.193154543815844,0.08098362957293517,72.68651838322752,0.08543546403536412,5.565010634349902,0.11089950725749556,15.875046,2.672842,,,NOT_AVAILABLE,3229.0,1.2065,13.153704804540883,133.85882622301915
2029097483001999488,301.34354773425747,0.028942117191913287,28.646516651191003,0.034575970932393243,0.32933035117497483,0.04651640344140031,15.325371,2.672801,,,NOT_AVAILABLE,3229.0,2.7755,-1.663163164307098,66.5577805880498
5951351842074660096,257.9993512084654,0.050577146914870134,-46.14352710487925,0.05171238399293563,0.47269985667787956,0.06375907084138979,14.950749,2.6721497,,,NOT_AVAILABLE,3229.0,,-3.9889934262016706,341.9952340690834
2070939707233499264,306.45470803520044,0.062187102941550096,45.39516579981506,0.07711771359954384,5.400383720413301,0.08744840215614853,16.934011,2.6707935,,,NOT_AVAILABLE,3229.0,0.0517,4.271939598425382,82.74388593634426
5888535093515166592,231.8385892905422,0.04219735305771805,-53.621946037053284,0.03758252831080948,0.22824567786543065,0.057464528849492144,15.284853,2.6701984,,,NOT_AVAILABLE,3229.0,2.555,2.4773392906442915,324.85969302925963
5888534685541689472,231.84461625449447,0.05653388958621222,-53.67558115059249,0.048688076156636735,0.24813457624859803,0.08227577003917723,16.283295,2.6704664,,,NOT_AVAILABLE,3229.0,2.8347,2.430915076008139,324.8325705580313
2203670448831278080,325.1526394305766,0.028315322488657434,59.85474170890246,0.03197852314516601,0.240365343156773,0.032623893747611134,14.829451,2.6708317,,,NOT_AVAILABLE,3229.0,2.435,5.368043832607904,101.02406410733512
2011593429678135808,358.46747485039504,0.03244136472000024,60.27049374444981,0.03219375817302936,0.29464574802972854,0.04028652497756402,15.380745,2.6709414,,,NOT_AVAILABLE,3229.0,2.8218,-1.8070858428561836,115.84810839805523
4321430758505029632,293.0246941247302,0.053578989941707844,15.75592711043365,0.051539145029516564,0.2651083523006843,0.06818104083687786,16.226458,2.6711302,,,NOT_AVAILABLE,3229.0,2.854,-1.5673507884304312,51.54879385931332
5864071239063476736,201.93368601360558,0.027564908787217113,-64.70861856090579,0.028985915226722093,0.16016308295920909,0.03984129317242219,14.796046,2.6699724,,,NOT_AVAILABLE,3229.0,2.3238,-2.109673589735576,306.79798471966023
4095121200718147072,271.9904066194283,0.06574350245875957,-19.485346769486757,0.05989037874009709,0.28566458487949276,0.06673859495909829,15.046108,2.6708174,,,NOT_AVAILABLE,3229.0,2.6845,0.35000644946979664,10.726098090474814
4515243459830567424,288.63712427155747,0.04430005237947844,18.374568859211596,0.046823198216259174,5.990595426114132,0.05927976581820023,15.933529,2.6725187,,,NOT_AVAILABLE,3229.0,0.7273,3.365954030673276,51.87761355517492
4515260536621296640,289.09327054390997,0.04861281224490047,18.544178840081884,0.04858474834704997,0.17114674707553063,0.0667034712501084,15.65808,2.6731377,,,NOT_AVAILABLE,3229.0,2.584,3.060872580526005,52.22873959518691
2035307627777313024,298.3959457402677,0.032890826472037615,34.42398658664365,0.043178444347383826,0.06548997773825625,0.04702682603408508,15.854829,2.672575,,,NOT_AVAILABLE,3229.0,1.611,3.5049744710670265,70.16076934860898
4648761554819750016,84.62163552070946,0.03578393425664269,-74.5888700673369,0.052038390687091554,-0.01931134642896585,0.03815599523631239,15.297821,2.671113,,,NOT_AVAILABLE,3229.0,,-30.90436133214021,285.82495239112995
5259304418809723392,149.9568624546865,0.0460310578070602,-57.38391953678122,0.04431856705728183,0.33104849808547726,0.05063935828011789,15.846749,2.6725779,,,NOT_AVAILABLE,3229.0,2.861,-1.8728989654829944,281.39334145417604
2028053015697558400,295.80059281759657,0.032913536569983005,27.063684582160466,0.03558711312648045,0.27648467488546774,0.053267735345646446,15.779525,2.6696672,,,NOT_AVAILABLE,3229.0,2.8133,1.717744604444645,62.67329824184889
2021773601704918400,295.8325598149832,0.03345238552466128,25.833397337692787,0.046983305469134526,0.213354905840053,0.058793499504247004,16.039614,2.6722374,,,NOT_AVAILABLE,3229.0,2.6978,1.081117676756438,61.619825240397766
4069244778679211904,270.2961083354894,0.05900116973940459,-23.166500850999018,0.051191913825584794,0.3350788714771845,0.05646547961738126,15.119102,2.670415,,,NOT_AVAILABLE,3229.0,2.804,-0.08058383324178538,6.74421940295607
4053524992249294848,263.76060077198224,0.053030791873006425,-34.75251056448701,0.04538623989930344,0.49625949677639497,0.055712009066391385,14.655825,2.6712818,,,NOT_AVAILABLE,3229.0,2.7515,-1.1841838093607464,353.8787743307957
4120329085420001536,266.7894894922302,0.05066661826674359,-18.725762218944904,0.043714737258366755,0.12712656591871038,0.056238597678345076,15.235679,2.670992,,,NOT_AVAILABLE,3229.0,,4.986992383148683,8.927894997096281
5965714217029962752,257.46014965900173,0.07086348166009016,-42.06451311663626,0.05722711580611779,0.2974362179582088,0.08422655274000258,15.8900795,2.6725426,,,NOT_AVAILABLE,3229.0,2.8347,-1.266076167855461,345.06040532422287
5975901879437760256,262.8331973366518,0.05160560539495895,-34.24233362091446,0.0429873026710047,0.578413824774871,0.0592794715063585,15.590404,2.6727924,,,NOT_AVAILABLE,3229.0,,-0.26531551208568244,353.8903890733085
4318273098554103680,293.7786259253349,0.08026364185336865,14.83238006807782,0.07160052055319546,-0.10935642810951078,0.11093711479868008,16.962502,2.6701546,,,NOT_AVAILABLE,3229.0,,-2.6502464882841448,51.09117398732369
4318267119959387136,293.6723898859763,0.0423658397237129,14.695890824116425,0.03628364416970585,0.10176849187708789,0.055047809826883405,15.211423,2.6724472,,,NOT_AVAILABLE,3229.0,1.8273,-2.6264511602166967,50.92183117067723
4318278115076187008,293.9431242614542,0.06842945081426223,14.92172945240196,0.06319522134295959,0.20072975906360646,0.09121734306896857,16.884068,2.6699772,,,NOT_AVAILABLE,3229.0,2.902,-2.745973986566821,51.246573600149205
4318264096302104064,294.04087909781515,0.0528391588722557,14.823265017255194,0.043606819381184485,0.31639523408441067,0.07315417967338889,15.017181,2.672042,,,NOT_AVAILABLE,3229.0,2.606,-2.8763716130373234,51.206298643529315
5934247396885203712,249.01957376011686,0.04401440900900509,-51.192845919863835,0.032712136990895466,0.28491894463851586,0.05349153887197007,14.73114,2.6704044,,,NOT_AVAILABLE,3229.0,2.498,-2.563669063186093,334.3351304118972
5940289488122433792,249.1359069477853,0.06030637302448281,-50.61939606162174,0.03932369364187587,0.10385979395156414,0.07054404119946936,15.783783,2.67138,,,NOT_AVAILABLE,3229.0,2.464,-2.2325112170474033,334.8094245970536
6017237774265398016,247.4155757744184,0.08844579553092381,-39.968251858388456,0.06753700987847247,0.15412190989330038,0.0905731104766482,16.169647,2.670144,,,NOT_AVAILABLE,3229.0,2.5193,5.891164206708942,341.8117470967778
5869465717955756416,201.07269606356536,0.04074081047821578,-60.824767118482626,0.044233266493920405,0.2684990142073427,0.059481346817632744,16.07641,2.6698513,,,NOT_AVAILABLE,3229.0,2.868,1.7918789263756438,306.92720841419174
6017200704418166016,246.7434348599985,0.05023676274914343,-40.07143880538247,0.03965190247197922,0.299560193069241,0.05814456455759708,15.303904,2.6706076,,,NOT_AVAILABLE,3229.0,2.692,6.193936294533645,341.3804768621006
5869473448897590272,201.35082615698454,0.04031627397783918,-60.74959116018931,0.044728774775522596,0.17668009873274956,0.06542206293617316,16.585236,2.6704636,,,NOT_AVAILABLE,3229.0,2.718,1.8488657048789956,307.0716072362773
5306277926385681664,145.75875155396167,0.04265253581684049,-56.4894706782553,0.040373810008833846,0.3084680672233807,0.046066395927983804,14.576645,2.6707993,28.354479226363058,2.8022182364273984,NOT_AVAILABLE,3229.0,2.493,-2.6205909173644577,279.0496942767399
5882978608419504384,232.50066302993721,0.03557650480011121,-57.81058578555187,0.03379948868228507,0.21923466744580675,0.05236614979200092,15.125884,2.6701078,,,NOT_AVAILABLE,3229.0,2.5653,-1.1919037330248943,322.804953415058
